location,location_name,type,quantile,value,target_end_date,forecast_date,target,board_name
GM,Germany,point,,523945.5,2020-10-31,2020-10-19,2 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.01,58311.21,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.025,63043.75,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.05,68523.2,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.1,75292.3,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.15,80728.9,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.2,84576,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.25,88204,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.3,91646.5,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.35,95439.05,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.4,98396,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.45,101911.15,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.5,105587.5,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.55,109068.1,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.6,113433.6,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.65,117135.75,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.7,121264.6,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.75,126553.25,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.8,132235,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.85,139649.5,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.9,150573.3,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.95,167116.2,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.975,185664.125,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.99,205269.96,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,point,,105587.5,2020-10-31,2020-10-19,2 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.01,534142.31,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.025,553197.925,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.05,572130.45,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.1,596211,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.15,613881.85,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.2,627980.6,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.25,641630.75,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.3,654455.2,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.35,667473.4,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.4,678161.6,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.45,690153.9,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.5,702714,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.55,715165,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.6,730250.8,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.65,745220.3,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.7,763579.8,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.75,783369,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.8,806636.4,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.85,835643.3,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.9,875622.5,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.95,945365.15,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.975,1007563.775,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.99,1097734.19,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,point,,702714,2020-11-07,2020-10-19,3 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.01,79236.55,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.025,90111.75,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.05,100983.4,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.1,115068.1,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.15,125427.3,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.2,133707.8,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.25,142078.75,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.3,149980.7,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.35,157873.7,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.4,164299,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.45,171319,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.5,178768.5,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.55,186470.45,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.6,195749.6,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.65,205406.05,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.7,218006.1,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.75,230532.5,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.8,246067,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.85,264600.15,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.9,290201,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.95,337617.5,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.975,375159,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.99,436930.66,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,point,,178768.5,2020-11-07,2020-10-19,3 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.01,642283.42,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.025,682748.675,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.05,723178.4,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.1,770886.7,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.15,809426.25,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.2,837775.8,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.25,869730,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.3,896165.1,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.35,924248.8,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.4,949912,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.45,978063.8,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.5,1008611,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.55,1038385.15,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.6,1072226.4,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.65,1108916.55,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.7,1153032.1,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.75,1199496.5,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.8,1259856.6,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.85,1330911.25,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.9,1440723,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.95,1621743.25,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.975,1798552.4,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.99,2042389.17,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,point,,1008611,2020-11-14,2020-10-19,4 wk ahead cum case,EpiNow2
GM,Germany,quantile,0.01,108141.11,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.025,129550.75,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.05,151047.95,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.1,174675.7,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.15,195544.4,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.2,209795.2,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.25,228099.25,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.3,241709.9,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.35,256775.4,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.4,271750.4,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.45,287909.9,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.5,305897,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.55,323220.15,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.6,341975.6,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.65,363696.25,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.7,389452.3,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.75,416127.5,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.8,453220.2,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.85,495267.95,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.9,565100.5,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.95,676378.1,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.975,790988.625,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.99,944654.979999997,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,point,,305897,2020-11-14,2020-10-19,4 wk ahead inc case,EpiNow2
GM,Germany,quantile,0.01,9868.99,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.025,9881,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.05,9894,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.1,9909,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.15,9921,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.2,9931,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.25,9940,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.3,9948,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.35,9956,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.4,9965,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.45,9974,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.5,9982,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.55,9991,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.6,10001,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.65,10011,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.7,10023,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.75,10037,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.8,10052,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.85,10070,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.9,10097,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.95,10141.05,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.975,10201,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.99,10254.01,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,point,,9982,2020-10-24,2020-10-19,1 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.01,101.99,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.025,114,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.05,127,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.1,142,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.15,154,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.2,164,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.25,173,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.3,181,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.35,189,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.4,198,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.45,207,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.5,215,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.55,224,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.6,234,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.65,244,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.7,256,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.75,270,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.8,285,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.85,303,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.9,330,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.95,374.05,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.975,434,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.99,487.01,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,point,,215,2020-10-24,2020-10-19,1 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.01,9983.98,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.025,10016,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.05,10048.95,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.1,10093,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.15,10126,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.2,10152,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.25,10175,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.3,10198,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.35,10220,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.4,10244,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.45,10268,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.5,10293,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.55,10319,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.6,10348,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.65,10380,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.7,10417,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.75,10459,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.8,10513,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.85,10582,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.9,10685.1,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.95,10878.15,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.975,11076.175,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.99,11362.04,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,point,,10293,2020-10-31,2020-10-19,2 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.01,114.99,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.025,135,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.05,154.95,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.1,184,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.15,205,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.2,221,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.25,235,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.3,250,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.35,264,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.4,279,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.45,294,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.5,311,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.55,328,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.6,347,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.65,369,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.7,394,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.75,422,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.8,461,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.85,512,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.9,588.1,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.95,737.1,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.975,875.175000000001,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.99,1108.03,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,point,,311,2020-10-31,2020-10-19,2 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.01,10105.95,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.025,10172,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.05,10239.9,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.1,10328.9,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.15,10392,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.2,10444,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.25,10492,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.3,10535.7,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.35,10579,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.4,10628,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.45,10680,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.5,10733,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.55,10794,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.6,10861,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.65,10942,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.7,11038,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.75,11143,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.8,11272,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.85,11458,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.9,11745.3,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.95,12319.4,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.975,13099.225,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.99,14005.31,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,point,,10733,2020-11-07,2020-10-19,3 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.01,121.97,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.025,156,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.05,190.95,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.1,235.9,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.15,266,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.2,292,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.25,317,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.3,337.7,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.35,359,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.4,384,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.45,412,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.5,440,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.55,475,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.6,513,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.65,562,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.7,621,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.75,684,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.8,759,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.85,876,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.9,1060.2,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.95,1441.25,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.975,2023.05,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.99,2643.26999999999,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,point,,440,2020-11-07,2020-10-19,3 wk ahead inc death,EpiNow2
GM,Germany,quantile,0.01,10231.95,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.025,10349.95,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.05,10473.9,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.1,10631.9,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.15,10740,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.2,10830,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.25,10913,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.3,10992.7,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.35,11079,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
GM,Germany,quantile,0.4,11168,2020-11-14,2020-10-19,4 wk ahead cum death,EpiNow2
