target,target_end_date,location,type,quantile,value,location_name,forecast_date,target_type,board_name,submission_date,horizon
1 wk ahead inc case,2020-10-17,PL,quantile,0.7,29117.8758096987,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.75,29691.5910308625,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.8,30343.762222256,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.85,31122.0492959521,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.9,32129.7345531017,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.95,33683.6036176493,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.975,35092.082173078,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc case,2020-10-17,PL,quantile,0.99,36803.9593914246,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
2 wk ahead inc case,2020-10-24,PL,quantile,0.01,24915.6767727519,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.025,26323.3078842989,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.05,27597.39355065,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.1,29143.0552017436,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.15,30234.5214921748,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.2,31131.0648586598,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.25,31890.4697971819,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.3,32518.8139817745,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.35,33112.1147386442,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.4,33685.1051789215,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.45,34248.9156773052,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.5,34813,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.55,35386.3748685944,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.6,35978.6606739876,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.65,36601.255418627,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.7,37269.0396912769,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.75,38003.358893982,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.8,38838.0967772123,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.85,39834.2550145219,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.9,41124.0284200569,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.95,44076.1192491638,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.975,46943.2860676549,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc case,2020-10-24,PL,quantile,0.99,50068.9751026262,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
3 wk ahead inc case,2020-10-31,PL,quantile,0.01,27644.7255217127,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.025,29313.7407416287,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.05,30829.5618687166,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.1,32674.7418983288,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.15,33981.6702377964,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.2,35057.5575966937,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.25,36007.6800662982,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.3,36882.8446710386,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.35,37712.7915866095,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.4,38517.5920929182,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.45,39312.5888837858,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.5,40111,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.55,40925.6262861786,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.6,41770.3245083124,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.65,42661.7137929206,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.7,43621.6982542929,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.75,44500.8165143244,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.8,45478.2700463349,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.85,46644.7420695425,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.9,48225.7580753933,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.95,51860.306513786,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.975,54885.2613243998,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc case,2020-10-31,PL,quantile,0.99,58198.8893228961,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
4 wk ahead inc case,2020-11-07,PL,quantile,0.01,28287.7394868377,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.025,30438.4086993482,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.05,32418.4377245238,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.1,34861.6628164466,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.15,36613.29310312,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.2,38067.9912816375,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.25,39361.9692174885,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.3,40561.4435593066,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.35,41705.5393712834,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.4,42820.9997779639,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.45,43928.608519308,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.5,45046.6244330927,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.55,46193.0946873541,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.6,47387.926095559,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.65,48655.3681694696,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.7,50027.7651570543,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.75,51552.2575002303,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.8,53304.5822618676,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.85,55422.4490842968,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.9,57589.9415027321,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.95,60375.1256872546,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.975,62899.7091842309,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc case,2020-11-07,PL,quantile,0.99,67656.5508726808,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
1 wk ahead inc death,2020-10-17,PL,quantile,0.01,306.447309721961,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.025,329.745982794878,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.05,351.196073150058,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.1,377.664068474086,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.15,396.639865010544,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.2,412.398930646438,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.25,426.416878509172,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.3,439.41104813173,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.35,451.805289948316,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.4,463.889318114924,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.45,475.88828746231,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.5,488,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.55,500.419964672615,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.6,513.363836373147,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.65,527.094315401315,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.7,541.96179411631,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.75,558.476955303912,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.8,577.46027524055,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.85,600.403592799906,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.9,630.57097531729,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.95,678.094142294828,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.975,722.204401040846,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
1 wk ahead inc death,2020-10-17,PL,quantile,0.99,777.112385865185,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,1
2 wk ahead inc death,2020-10-24,PL,quantile,0.01,387.454897742725,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.025,416.912441361557,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.05,444.03274002784,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.1,480.524235176675,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.15,505.553270566717,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.2,525.639620619025,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.25,543.506759083411,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.3,560.068999872819,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.35,575.866578581665,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.4,591.268762023529,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.45,606.562530331059,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.5,622,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.55,637.830364808127,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.6,654.328496360855,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.65,671.829229876266,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.7,690.779172008903,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.75,711.829234014412,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.8,736.025186884471,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.85,765.26851377365,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.9,803.719562801955,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.95,864.292123990538,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.975,920.514625916815,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
2 wk ahead inc death,2020-10-24,PL,quantile,0.99,990.499803295379,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,2
3 wk ahead inc death,2020-10-31,PL,quantile,0.01,430.784537846854,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.025,463.536361060013,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.05,493.689561846188,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.1,530.896620846768,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.15,557.57161351892,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.2,584.203834657176,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.25,614.242252814421,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.3,642.531710321473,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.35,669.90786233643,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.4,696.962908214237,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.45,724.178507918156,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.5,752,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.55,780.890338247807,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.6,811.383207535303,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.65,844.151907738026,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.7,880.118429823589,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.75,916.680412291872,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.8,947.839509155082,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.85,985.498520149026,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.9,1035.01506399416,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.95,1113.01927864376,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.975,1185.42156810188,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
3 wk ahead inc death,2020-10-31,PL,quantile,0.99,1275.54717434019,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,3
4 wk ahead inc death,2020-11-07,PL,quantile,0.01,582.752261110614,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.025,627.057934495179,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.05,667.848270252569,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.1,718.180851524492,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.15,754.265972806935,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.2,784.234032048963,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.25,810.891113230556,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.3,835.60133743083,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.35,859.170715311551,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.4,882.150178710346,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.45,904.967890911933,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.5,928,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.55,951.618293475791,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.6,976.232869168607,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.65,1002.34328830414,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.7,1031.10757412137,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.75,1094.90678761682,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.8,1170.60630914919,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.85,1265.473916918,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.9,1395.83661611013,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.95,1506.5357045332,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.975,1604.53637375028,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
4 wk ahead inc death,2020-11-07,PL,quantile,0.99,1726.52657310798,Poland,2020-10-12,,EpiExpert-ensemble,2020-10-12,4
1 wk ahead inc case,2020-10-24,GM,quantile,0.01,32312.3982169808,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.025,34388.9834148701,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.05,36281.3931447859,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.1,38592.824860534,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.15,40234.9678554886,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.2,41589.7827938964,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.25,42788.3933910592,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.3,43894.1938912679,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.35,44944.3771375364,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.4,45964.1218950402,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.45,46972.7530810753,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.5,47987,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.55,49023.146780974,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.6,50098.9048427462,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.65,51235.600884027,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.7,52461.4297440851,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.75,53817.2150553605,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.8,55368.2182090634,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
1 wk ahead inc case,2020-10-24,GM,quantile,0.85,57232.6086420838,Germany,2020-10-19,,EpiExpert-ensemble,2020-10-19,1
